name,card_type,mana_color,mana_cost,energy_cost,art_path,frame_path,mana_icon_path,image_prompt,output_path
Verdant Engine,Structure,Verdant Green,6,5,art/Verdant/Structure/Verdant_Structure_35.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana structure ‘Verdant Engine’ ring gears turning as dust falls in sunbeams, seen from a over‑the‑shoulder perspective. The setting is giant lily lakes under beam shafts of sun, colored with emerald, moss, bioluminescent lime; soft god‑rays through canopy haze, petals and leaves caught mid‑whirl. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Structure_35.png
Vine Henge,Structure,Verdant Green,4,6,art/Verdant/Structure/Verdant_Structure_36.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana structure ‘Vine Henge’ venting steam through ornate chimneys, seen from a ground‑level tracking shot. The setting is overgrown engine-temples with living circuitry, colored with emerald, moss, bioluminescent lime; spores drifting like stardust, soft god‑rays through canopy haze. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Structure_36.png
Root Sanctum,Structure,Verdant Green,4,7,art/Verdant/Structure/Verdant_Structure_37.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana structure ‘Root Sanctum’ activating a shield dome that refracts the landscape, seen from a profile portrait with dramatic backlight. The setting is overgrown engine-temples with living circuitry, colored with emerald, moss, bioluminescent lime; soft god‑rays through canopy haze, petals and leaves caught mid‑whirl. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Structure_37.png
Root Well,Structure,Verdant Green,3,7,art/Verdant/Structure/Verdant_Structure_38.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana structure ‘Root Well’ projecting a beam skyward that scatters through clouds, seen from a low‑angle hero shot. The setting is giant lily lakes under beam shafts of sun, colored with emerald, moss, bioluminescent lime; spores drifting like stardust, petals and leaves caught mid‑whirl. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Structure_38.png
Verdant Cathedral,Structure,Verdant Green,4,4,art/Verdant/Structure/Verdant_Structure_39.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana structure ‘Verdant Cathedral’ activating a shield dome that refracts the landscape, seen from a Dutch tilt mid‑action. The setting is primeval jungles with titanic roots, colored with emerald, moss, bioluminescent lime; petals and leaves caught mid‑whirl, spores drifting like stardust. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Structure_39.png
Seed Sanctum,Structure,Verdant Green,3,7,art/Verdant/Structure/Verdant_Structure_40.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana structure ‘Seed Sanctum’ ring gears turning as dust falls in sunbeams, seen from a dynamic three‑quarter view. The setting is overgrown engine-temples with living circuitry, colored with emerald, moss, bioluminescent lime; soft god‑rays through canopy haze, dew droplets sparkling on edges. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Structure_40.png
Oak Shrine,Structure,Verdant Green,2,7,art/Verdant/Structure/Verdant_Structure_41.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana structure ‘Oak Shrine’ casting long shadows as its core awakens, seen from a ground‑level tracking shot. The setting is giant lily lakes under beam shafts of sun, colored with emerald, moss, bioluminescent lime; dew droplets sparkling on edges, soft god‑rays through canopy haze. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Structure_41.png
Thorn Henge,Structure,Verdant Green,6,4,art/Verdant/Structure/Verdant_Structure_42.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana structure ‘Thorn Henge’ projecting a beam skyward that scatters through clouds, seen from a profile portrait with dramatic backlight. The setting is ruined ziggurats swallowed by vines, colored with emerald, moss, bioluminescent lime; soft god‑rays through canopy haze, petals and leaves caught mid‑whirl. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Structure_42.png
Vine Cathedral,Structure,Verdant Green,3,5,art/Verdant/Structure/Verdant_Structure_43.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana structure ‘Vine Cathedral’ pulsing with internal light that races along runes, seen from a aerial top‑down sweep. The setting is ancient standing stones beneath a green aurora, colored with emerald, moss, bioluminescent lime; petals and leaves caught mid‑whirl, dew droplets sparkling on edges. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Structure_43.png
Thorn Well,Structure,Verdant Green,4,4,art/Verdant/Structure/Verdant_Structure_44.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana structure ‘Thorn Well’ opening a portal ring with concentric ripples of air, seen from a Dutch tilt mid‑action. The setting is primeval jungles with titanic roots, colored with emerald, moss, bioluminescent lime; dew droplets sparkling on edges, soft god‑rays through canopy haze. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Structure_44.png
Vine Greenhouse,Structure,Verdant Green,6,5,art/Verdant/Structure/Verdant_Structure_45.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana structure ‘Vine Greenhouse’ unfurling protective plates like petals, seen from a low‑angle hero shot. The setting is ancient standing stones beneath a green aurora, colored with emerald, moss, bioluminescent lime; bioluminescent motes clinging to armor, spores drifting like stardust. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Structure_45.png
Vine Nursery,Structure,Verdant Green,3,6,art/Verdant/Structure/Verdant_Structure_46.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana structure ‘Vine Nursery’ launching signal flares that arc across the sky, seen from a dynamic three‑quarter view. The setting is ancient standing stones beneath a green aurora, colored with emerald, moss, bioluminescent lime; dew droplets sparkling on edges, soft god‑rays through canopy haze. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Structure_46.png
Verdant Well,Structure,Verdant Green,3,4,art/Verdant/Structure/Verdant_Structure_47.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana structure ‘Verdant Well’ ring gears turning as dust falls in sunbeams, seen from a aerial top‑down sweep. The setting is giant lily lakes under beam shafts of sun, colored with emerald, moss, bioluminescent lime; spores drifting like stardust, soft god‑rays through canopy haze. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Structure_47.png
Moss Henge,Structure,Verdant Green,4,6,art/Verdant/Structure/Verdant_Structure_48.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana structure ‘Moss Henge’ activating a shield dome that refracts the landscape, seen from a wide cinematic landscape. The setting is ruined ziggurats swallowed by vines, colored with emerald, moss, bioluminescent lime; soft god‑rays through canopy haze, dew droplets sparkling on edges. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Structure_48.png
Grove Nursery,Structure,Verdant Green,6,7,art/Verdant/Structure/Verdant_Structure_49.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana structure ‘Grove Nursery’ launching signal flares that arc across the sky, seen from a dynamic three‑quarter view. The setting is misty fern valleys lit by fireflies, colored with emerald, moss, bioluminescent lime; bioluminescent motes clinging to armor, petals and leaves caught mid‑whirl. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Structure_49.png
Bloom Henge,Structure,Verdant Green,6,5,art/Verdant/Structure/Verdant_Structure_50.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana structure ‘Bloom Henge’ activating a shield dome that refracts the landscape, seen from a low‑angle hero shot. The setting is primeval jungles with titanic roots, colored with emerald, moss, bioluminescent lime; soft god‑rays through canopy haze, spores drifting like stardust. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Structure_50.png
Spore Sanctum,Structure,Verdant Green,3,4,art/Verdant/Structure/Verdant_Structure_51.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana structure ‘Spore Sanctum’ projecting a beam skyward that scatters through clouds, seen from a low‑angle hero shot. The setting is overgrown engine-temples with living circuitry, colored with emerald, moss, bioluminescent lime; bioluminescent motes clinging to armor, spores drifting like stardust. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Structure_51.png
Bloom Shrine,Structure,Verdant Green,2,7,art/Verdant/Structure/Verdant_Structure_52.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana structure ‘Bloom Shrine’ casting long shadows as its core awakens, seen from a ground‑level tracking shot. The setting is misty fern valleys lit by fireflies, colored with emerald, moss, bioluminescent lime; bioluminescent motes clinging to armor, petals and leaves caught mid‑whirl. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Structure_52.png
Grove Henge,Structure,Verdant Green,6,7,art/Verdant/Structure/Verdant_Structure_53.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana structure ‘Grove Henge’ opening a portal ring with concentric ripples of air, seen from a low‑angle hero shot. The setting is ancient standing stones beneath a green aurora, colored with emerald, moss, bioluminescent lime; spores drifting like stardust, soft god‑rays through canopy haze. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Structure_53.png
Oak Ziggurat,Structure,Verdant Green,2,5,art/Verdant/Structure/Verdant_Structure_54.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana structure ‘Oak Ziggurat’ projecting a beam skyward that scatters through clouds, seen from a wide cinematic landscape. The setting is giant lily lakes under beam shafts of sun, colored with emerald, moss, bioluminescent lime; bioluminescent motes clinging to armor, soft god‑rays through canopy haze. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Structure_54.png
Seed Greenhouse,Structure,Verdant Green,3,5,art/Verdant/Structure/Verdant_Structure_55.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana structure ‘Seed Greenhouse’ opening a portal ring with concentric ripples of air, seen from a low‑angle hero shot. The setting is overgrown engine-temples with living circuitry, colored with emerald, moss, bioluminescent lime; petals and leaves caught mid‑whirl, soft god‑rays through canopy haze. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Structure_55.png
Spore Ziggurat,Structure,Verdant Green,3,4,art/Verdant/Structure/Verdant_Structure_56.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana structure ‘Spore Ziggurat’ launching signal flares that arc across the sky, seen from a Dutch tilt mid‑action. The setting is overgrown engine-temples with living circuitry, colored with emerald, moss, bioluminescent lime; spores drifting like stardust, soft god‑rays through canopy haze. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Structure_56.png
Vine Shrine,Structure,Verdant Green,3,4,art/Verdant/Structure/Verdant_Structure_57.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana structure ‘Vine Shrine’ channeling energy into surrounding pylons, seen from a over‑the‑shoulder perspective. The setting is overgrown engine-temples with living circuitry, colored with emerald, moss, bioluminescent lime; spores drifting like stardust, bioluminescent motes clinging to armor. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Structure_57.png
Bloom Greenhouse,Structure,Verdant Green,2,6,art/Verdant/Structure/Verdant_Structure_58.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana structure ‘Bloom Greenhouse’ pulsing with internal light that races along runes, seen from a over‑the‑shoulder perspective. The setting is overgrown engine-temples with living circuitry, colored with emerald, moss, bioluminescent lime; bioluminescent motes clinging to armor, dew droplets sparkling on edges. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Structure_58.png
Vine Sanctum,Structure,Verdant Green,4,4,art/Verdant/Structure/Verdant_Structure_59.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana structure ‘Vine Sanctum’ activating a shield dome that refracts the landscape, seen from a aerial top‑down sweep. The setting is misty fern valleys lit by fireflies, colored with emerald, moss, bioluminescent lime; soft god‑rays through canopy haze, bioluminescent motes clinging to armor. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Structure_59.png
Oak Henge,Structure,Verdant Green,6,4,art/Verdant/Structure/Verdant_Structure_60.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana structure ‘Oak Henge’ launching signal flares that arc across the sky, seen from a dynamic three‑quarter view. The setting is ancient standing stones beneath a green aurora, colored with emerald, moss, bioluminescent lime; dew droplets sparkling on edges, petals and leaves caught mid‑whirl. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Structure_60.png
Bloom Engine,Structure,Verdant Green,3,5,art/Verdant/Structure/Verdant_Structure_61.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana structure ‘Bloom Engine’ opening a portal ring with concentric ripples of air, seen from a Dutch tilt mid‑action. The setting is ancient standing stones beneath a green aurora, colored with emerald, moss, bioluminescent lime; soft god‑rays through canopy haze, spores drifting like stardust. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Structure_61.png
Moss Well,Structure,Verdant Green,4,4,art/Verdant/Structure/Verdant_Structure_62.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana structure ‘Moss Well’ opening a portal ring with concentric ripples of air, seen from a profile portrait with dramatic backlight. The setting is primeval jungles with titanic roots, colored with emerald, moss, bioluminescent lime; bioluminescent motes clinging to armor, spores drifting like stardust. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Structure_62.png
Spore Shrine,Structure,Verdant Green,3,5,art/Verdant/Structure/Verdant_Structure_63.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana structure ‘Spore Shrine’ casting long shadows as its core awakens, seen from a dynamic three‑quarter view. The setting is ruined ziggurats swallowed by vines, colored with emerald, moss, bioluminescent lime; bioluminescent motes clinging to armor, dew droplets sparkling on edges. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Structure_63.png
Spore Henge,Structure,Verdant Green,6,4,art/Verdant/Structure/Verdant_Structure_64.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana structure ‘Spore Henge’ venting steam through ornate chimneys, seen from a aerial top‑down sweep. The setting is primeval jungles with titanic roots, colored with emerald, moss, bioluminescent lime; dew droplets sparkling on edges, petals and leaves caught mid‑whirl. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Structure_64.png
Moss Palisade,Structure,Verdant Green,3,4,art/Verdant/Structure/Verdant_Structure_65.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana structure ‘Moss Palisade’ opening a portal ring with concentric ripples of air, seen from a intimate close‑up with shallow depth of field. The setting is ancient standing stones beneath a green aurora, colored with emerald, moss, bioluminescent lime; petals and leaves caught mid‑whirl, dew droplets sparkling on edges. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Structure_65.png
