name,category,mana_color_style,mana_color_code,mana_cost,energy_cost,art_path,frame_path,mana_icon_path,image_prompt,output_path,card_set
Grove Leap Bind,ACTION,Verdant Green,VERDANT,0,1,art/Verdant/Action/Verdant_Action_89.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana action ‘Grove Leap Bind’ roots erupting to bind the ground in living chains, seen from a aerial top‑down sweep. The setting is ruined ziggurats swallowed by vines, colored with emerald, moss, bioluminescent lime; spores drifting like stardust, dew droplets sparkling on edges. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Action_89.png,Open Portal
Wild Hunt Entangle,ACTION,Verdant Green,VERDANT,0,1,art/Verdant/Action/Verdant_Action_90.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana action ‘Wild Hunt Entangle’ vines snapping outward like whips, seen from a ground‑level tracking shot. The setting is overgrown engine-temples with living circuitry, colored with emerald, moss, bioluminescent lime; bioluminescent motes clinging to armor, soft god‑rays through canopy haze. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Action_90.png,Open Portal
Root Snare Bind 2,ACTION,Verdant Green,VERDANT,0,1,art/Verdant/Action/Verdant_Action_91.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana action ‘Root Snare Bind 2’ a horn call summoning a stampede of spectral beasts, seen from a Dutch tilt mid‑action. The setting is misty fern valleys lit by fireflies, colored with emerald, moss, bioluminescent lime; dew droplets sparkling on edges, soft god‑rays through canopy haze. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Action_91.png,Open Portal
Root Snare Bind 3,ACTION,Verdant Green,VERDANT,0,2,art/Verdant/Action/Verdant_Action_92.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana action ‘Root Snare Bind 3’ roots erupting to bind the ground in living chains, seen from a Dutch tilt mid‑action. The setting is giant lily lakes under beam shafts of sun, colored with emerald, moss, bioluminescent lime; petals and leaves caught mid‑whirl, spores drifting like stardust. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Action_92.png,Open Portal
Root Snare Bind 4,ACTION,Verdant Green,VERDANT,0,3,art/Verdant/Action/Verdant_Action_93.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana action ‘Root Snare Bind 4’ vines snapping outward like whips, seen from a aerial top‑down sweep. The setting is ancient standing stones beneath a green aurora, colored with emerald, moss, bioluminescent lime; spores drifting like stardust, soft god‑rays through canopy haze. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Action_93.png,Open Portal
Root Snare Bind 5,ACTION,Verdant Green,VERDANT,0,3,art/Verdant/Action/Verdant_Action_94.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana action ‘Root Snare Bind 5’ roots erupting to bind the ground in living chains, seen from a low‑angle hero shot. The setting is misty fern valleys lit by fireflies, colored with emerald, moss, bioluminescent lime; spores drifting like stardust, soft god‑rays through canopy haze. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Action_94.png,Open Portal
Root Snare Bind 6,ACTION,Verdant Green,VERDANT,0,3,art/Verdant/Action/Verdant_Action_95.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana action ‘Root Snare Bind 6’ vines snapping outward like whips, seen from a low‑angle hero shot. The setting is giant lily lakes under beam shafts of sun, colored with emerald, moss, bioluminescent lime; dew droplets sparkling on edges, bioluminescent motes clinging to armor. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Action_95.png,Open Portal
Root Snare Bind 7,ACTION,Verdant Green,VERDANT,0,1,art/Verdant/Action/Verdant_Action_96.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana action ‘Root Snare Bind 7’ a sprint through grass that bends and springs back, seen from a Dutch tilt mid‑action. The setting is misty fern valleys lit by fireflies, colored with emerald, moss, bioluminescent lime; petals and leaves caught mid‑whirl, bioluminescent motes clinging to armor. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Action_96.png,Open Portal
Root Snare Bind 8,ACTION,Verdant Green,VERDANT,0,3,art/Verdant/Action/Verdant_Action_97.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana action ‘Root Snare Bind 8’ a horn call summoning a stampede of spectral beasts, seen from a wide cinematic landscape. The setting is overgrown engine-temples with living circuitry, colored with emerald, moss, bioluminescent lime; soft god‑rays through canopy haze, bioluminescent motes clinging to armor. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Action_97.png,Open Portal
Root Snare Bind 9,ACTION,Verdant Green,VERDANT,0,1,art/Verdant/Action/Verdant_Action_98.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana action ‘Root Snare Bind 9’ roots erupting to bind the ground in living chains, seen from a wide cinematic landscape. The setting is giant lily lakes under beam shafts of sun, colored with emerald, moss, bioluminescent lime; dew droplets sparkling on edges, spores drifting like stardust. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Action_98.png,Open Portal
Root Snare Bind 10,ACTION,Verdant Green,VERDANT,0,1,art/Verdant/Action/Verdant_Action_99.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana action ‘Root Snare Bind 10’ a sprint through grass that bends and springs back, seen from a dynamic three‑quarter view. The setting is primeval jungles with titanic roots, colored with emerald, moss, bioluminescent lime; soft god‑rays through canopy haze, bioluminescent motes clinging to armor. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Action_99.png,Open Portal
Root Snare Bind 11,ACTION,Verdant Green,VERDANT,0,2,art/Verdant/Action/Verdant_Action_100.png,frames/scifi_frame.png,icons/mana_verdant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Verdant Green mana action ‘Root Snare Bind 11’ a hammer swing scattering spores and petals, seen from a ground‑level tracking shot. The setting is primeval jungles with titanic roots, colored with emerald, moss, bioluminescent lime; spores drifting like stardust, bioluminescent motes clinging to armor. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Verdant_Action_100.png,Open Portal
Shade Monarch,CREATURE,Obsidian Black,OBSIDIAN,5,1,art/Obsidian/Creature/Obsidian_Creature_1.png,frames/scifi_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana creature ‘Shade Monarch’ stalking forward with predatory focus, seen from a profile portrait with dramatic backlight. The setting is gothic necropolis with broken arches, colored with onyx, charcoal, cold pale moonlight; subtle glints on wet obsidian shards, knife‑edge rimlight from a cold moon. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Obsidian_Creature_1.png,Open Portal
Void Monarch,CREATURE,Obsidian Black,OBSIDIAN,5,1,art/Obsidian/Creature/Obsidian_Creature_2.png,frames/scifi_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana creature ‘Void Monarch’ roaring into the wind as particles whirl, seen from a dynamic three‑quarter view. The setting is wind‑carved canyons full of whispering ash, colored with onyx, charcoal, cold pale moonlight; motes drifting like ashes of memory, knife‑edge rimlight from a cold moon. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Obsidian_Creature_2.png,Open Portal
Night Horror,CREATURE,Obsidian Black,OBSIDIAN,7,3,art/Obsidian/Creature/Obsidian_Creature_3.png,frames/scifi_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana creature ‘Night Horror’ emerging from mist with eyes igniting, seen from a ground‑level tracking shot. The setting is void‑scarred deserts of black glass, colored with onyx, charcoal, cold pale moonlight; subtle glints on wet obsidian shards, motes drifting like ashes of memory. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Obsidian_Creature_3.png,Open Portal
Shadow Revenant,CREATURE,Obsidian Black,OBSIDIAN,7,3,art/Obsidian/Creature/Obsidian_Creature_4.png,frames/scifi_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana creature ‘Shadow Revenant’ mid‑charge with debris kicked from the ground, seen from a Dutch tilt mid‑action. The setting is ruined keeps beneath a fractured moon, colored with onyx, charcoal, cold pale moonlight; long braided shadows across stone, subtle glints on wet obsidian shards. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Obsidian_Creature_4.png,Open Portal
Shadow Monarch,CREATURE,Obsidian Black,OBSIDIAN,4,1,art/Obsidian/Creature/Obsidian_Creature_5.png,frames/scifi_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana creature ‘Shadow Monarch’ raising a shielded limb against incoming force, seen from a aerial top‑down sweep. The setting is shadowed wetlands with dead trees and fog, colored with onyx, charcoal, cold pale moonlight; long braided shadows across stone, motes drifting like ashes of memory. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Obsidian_Creature_5.png,Open Portal
Shade Harbinger,CREATURE,Obsidian Black,OBSIDIAN,5,1,art/Obsidian/Creature/Obsidian_Creature_6.png,frames/scifi_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana creature ‘Shade Harbinger’ guarding a relic as light rakes across armor, seen from a intimate close‑up with shallow depth of field. The setting is void‑scarred deserts of black glass, colored with onyx, charcoal, cold pale moonlight; long braided shadows across stone, motes drifting like ashes of memory. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Obsidian_Creature_6.png,Open Portal
Dusk Warden,CREATURE,Obsidian Black,OBSIDIAN,4,1,art/Obsidian/Creature/Obsidian_Creature_7.png,frames/scifi_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana creature ‘Dusk Warden’ mid‑charge with debris kicked from the ground, seen from a low‑angle hero shot. The setting is void‑scarred deserts of black glass, colored with onyx, charcoal, cold pale moonlight; subtle glints on wet obsidian shards, motes drifting like ashes of memory. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Obsidian_Creature_7.png,Open Portal
Grave Harbinger,CREATURE,Obsidian Black,OBSIDIAN,4,1,art/Obsidian/Creature/Obsidian_Creature_8.png,frames/scifi_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana creature ‘Grave Harbinger’ roaring into the wind as particles whirl, seen from a profile portrait with dramatic backlight. The setting is wind‑carved canyons full of whispering ash, colored with onyx, charcoal, cold pale moonlight; long braided shadows across stone, knife‑edge rimlight from a cold moon. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Obsidian_Creature_8.png,Open Portal
Night Revenant,CREATURE,Obsidian Black,OBSIDIAN,4,1,art/Obsidian/Creature/Obsidian_Creature_9.png,frames/scifi_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana creature ‘Night Revenant’ unfurling wings in a thunderous blast, seen from a wide cinematic landscape. The setting is ruined keeps beneath a fractured moon, colored with onyx, charcoal, cold pale moonlight; motes drifting like ashes of memory, knife‑edge rimlight from a cold moon. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Obsidian_Creature_9.png,Open Portal
Wraith Revenant,CREATURE,Obsidian Black,OBSIDIAN,4,1,art/Obsidian/Creature/Obsidian_Creature_10.png,frames/scifi_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana creature ‘Wraith Revenant’ stalking forward with predatory focus, seen from a dynamic three‑quarter view. The setting is gothic necropolis with broken arches, colored with onyx, charcoal, cold pale moonlight; motes drifting like ashes of memory, knife‑edge rimlight from a cold moon. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Obsidian_Creature_10.png,Open Portal
Shade Warden,CREATURE,Obsidian Black,OBSIDIAN,7,3,art/Obsidian/Creature/Obsidian_Creature_11.png,frames/scifi_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana creature ‘Shade Warden’ roaring into the wind as particles whirl, seen from a over‑the‑shoulder perspective. The setting is wind‑carved canyons full of whispering ash, colored with onyx, charcoal, cold pale moonlight; long braided shadows across stone, knife‑edge rimlight from a cold moon. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Obsidian_Creature_11.png,Open Portal
Dusk Lurker,CREATURE,Obsidian Black,OBSIDIAN,3,1,art/Obsidian/Creature/Obsidian_Creature_12.png,frames/scifi_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana creature ‘Dusk Lurker’ roaring into the wind as particles whirl, seen from a over‑the‑shoulder perspective. The setting is ruined keeps beneath a fractured moon, colored with onyx, charcoal, cold pale moonlight; motes drifting like ashes of memory, spectral mist pooling at ground level. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Obsidian_Creature_12.png,Open Portal
Ruin Leech,CREATURE,Obsidian Black,OBSIDIAN,6,2,art/Obsidian/Creature/Obsidian_Creature_13.png,frames/scifi_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana creature ‘Ruin Leech’ roaring into the wind as particles whirl, seen from a aerial top‑down sweep. The setting is gothic necropolis with broken arches, colored with onyx, charcoal, cold pale moonlight; motes drifting like ashes of memory, knife‑edge rimlight from a cold moon. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Obsidian_Creature_13.png,Open Portal
Void Revenant,CREATURE,Obsidian Black,OBSIDIAN,4,1,art/Obsidian/Creature/Obsidian_Creature_14.png,frames/scifi_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana creature ‘Void Revenant’ raising a shielded limb against incoming force, seen from a dynamic three‑quarter view. The setting is void‑scarred deserts of black glass, colored with onyx, charcoal, cold pale moonlight; spectral mist pooling at ground level, subtle glints on wet obsidian shards. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Obsidian_Creature_14.png,Open Portal
Wraith Warden,CREATURE,Obsidian Black,OBSIDIAN,7,3,art/Obsidian/Creature/Obsidian_Creature_15.png,frames/scifi_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana creature ‘Wraith Warden’ landing from a leap, dust pluming around the impact, seen from a wide cinematic landscape. The setting is shadowed wetlands with dead trees and fog, colored with onyx, charcoal, cold pale moonlight; subtle glints on wet obsidian shards, long braided shadows across stone. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Obsidian_Creature_15.png,Open Portal
Shadow Judge,CREATURE,Obsidian Black,OBSIDIAN,5,1,art/Obsidian/Creature/Obsidian_Creature_16.png,frames/scifi_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana creature ‘Shadow Judge’ unfurling wings in a thunderous blast, seen from a aerial top‑down sweep. The setting is shadowed wetlands with dead trees and fog, colored with onyx, charcoal, cold pale moonlight; spectral mist pooling at ground level, motes drifting like ashes of memory. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Obsidian_Creature_16.png,Open Portal
Coffin Lurker,CREATURE,Obsidian Black,OBSIDIAN,5,1,art/Obsidian/Creature/Obsidian_Creature_17.png,frames/scifi_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana creature ‘Coffin Lurker’ landing from a leap, dust pluming around the impact, seen from a aerial top‑down sweep. The setting is void‑scarred deserts of black glass, colored with onyx, charcoal, cold pale moonlight; knife‑edge rimlight from a cold moon, long braided shadows across stone. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Obsidian_Creature_17.png,Open Portal
Night Lurker,CREATURE,Obsidian Black,OBSIDIAN,5,1,art/Obsidian/Creature/Obsidian_Creature_18.png,frames/scifi_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana creature ‘Night Lurker’ unfurling wings in a thunderous blast, seen from a low‑angle hero shot. The setting is gothic necropolis with broken arches, colored with onyx, charcoal, cold pale moonlight; long braided shadows across stone, spectral mist pooling at ground level. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Obsidian_Creature_18.png,Open Portal
