name,category,mana_color_style,mana_color_code,mana_cost,energy_cost,art_path,frame_path,mana_icon_path,image_prompt,output_path,card_set,frame_type,video_prompt,video_path
Mourning Gate,STRUCTURE,Obsidian Magic,OBSIDIAN,2,1,art/OBSIDIAN/STRUCTURE/mourning-gate.png,frames/common_structure_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana structure ‘Mourning Gate’ projecting a beam skyward that scatters through clouds, seen from a Dutch tilt mid‑action. The setting is ruined keeps beneath a fractured moon, colored with onyx, charcoal, cold pale moonlight; motes drifting like ashes of memory, subtle glints on wet obsidian shards. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/mourning-gate.png,Open Portal Enhanced,rare_structure_frame,"Animated version of Mourning Gate, subtle magical effects, 3-second loop",videos/structure/mourning-gate.mp4
Ash Shrine,STRUCTURE,Obsidian Magic,OBSIDIAN,2,1,art/OBSIDIAN/STRUCTURE/ash-shrine.png,frames/common_structure_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana structure ‘Ash Shrine’ ring gears turning as dust falls in sunbeams, seen from a ground‑level tracking shot. The setting is wind‑carved canyons full of whispering ash, colored with onyx, charcoal, cold pale moonlight; long braided shadows across stone, subtle glints on wet obsidian shards. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/ash-shrine.png,Open Portal Enhanced,rare_structure_frame,"Animated version of Ash Shrine, subtle magical effects, 3-second loop",videos/structure/ash-shrine.mp4
Night Shrine,STRUCTURE,Obsidian Magic,OBSIDIAN,3,1,art/OBSIDIAN/STRUCTURE/night-shrine.png,frames/common_structure_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana structure ‘Night Shrine’ casting long shadows as its core awakens, seen from a dynamic three‑quarter view. The setting is ruined keeps beneath a fractured moon, colored with onyx, charcoal, cold pale moonlight; motes drifting like ashes of memory, long braided shadows across stone. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/night-shrine.png,Open Portal Enhanced,common_structure_frame,"Animated version of Night Shrine, subtle magical effects, 3-second loop",videos/structure/night-shrine.mp4
Shard Vault,STRUCTURE,Obsidian Magic,OBSIDIAN,6,2,art/OBSIDIAN/STRUCTURE/shard-vault.png,frames/rare_structure_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana structure ‘Shard Vault’ ring gears turning as dust falls in sunbeams, seen from a profile portrait with dramatic backlight. The setting is gothic necropolis with broken arches, colored with onyx, charcoal, cold pale moonlight; spectral mist pooling at ground level, subtle glints on wet obsidian shards. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/shard-vault.png,Open Portal Enhanced,common_structure_frame,"Animated version of Shard Vault, subtle magical effects, 3-second loop",videos/structure/shard-vault.mp4
Coffin Garrison,STRUCTURE,Obsidian Magic,OBSIDIAN,5,2,art/OBSIDIAN/STRUCTURE/coffin-garrison.png,frames/common_structure_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana structure ‘Coffin Garrison’ projecting a beam skyward that scatters through clouds, seen from a over‑the‑shoulder perspective. The setting is ruined keeps beneath a fractured moon, colored with onyx, charcoal, cold pale moonlight; long braided shadows across stone, motes drifting like ashes of memory. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/coffin-garrison.png,Open Portal Enhanced,common_structure_frame,"Animated version of Coffin Garrison, subtle magical effects, 3-second loop",videos/structure/coffin-garrison.mp4
Ash Vault,STRUCTURE,Obsidian Magic,OBSIDIAN,4,2,art/OBSIDIAN/STRUCTURE/ash-vault.png,frames/common_structure_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana structure ‘Ash Vault’ pulsing with internal light that races along runes, seen from a aerial top‑down sweep. The setting is void‑scarred deserts of black glass, colored with onyx, charcoal, cold pale moonlight; motes drifting like ashes of memory, knife‑edge rimlight from a cold moon. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/ash-vault.png,Open Portal Enhanced,common_structure_frame,"Animated version of Ash Vault, subtle magical effects, 3-second loop",videos/structure/ash-vault.mp4
Ash Hall,STRUCTURE,Obsidian Magic,OBSIDIAN,3,1,art/OBSIDIAN/STRUCTURE/ash-hall.png,frames/common_structure_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana structure ‘Ash Hall’ projecting a beam skyward that scatters through clouds, seen from a dynamic three‑quarter view. The setting is ruined keeps beneath a fractured moon, colored with onyx, charcoal, cold pale moonlight; subtle glints on wet obsidian shards, spectral mist pooling at ground level. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/ash-hall.png,Open Portal Enhanced,common_structure_frame,"Animated version of Ash Hall, subtle magical effects, 3-second loop",videos/structure/ash-hall.mp4
Mourning Vault,STRUCTURE,Obsidian Magic,OBSIDIAN,5,2,art/OBSIDIAN/STRUCTURE/mourning-vault.png,frames/common_structure_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana structure ‘Mourning Vault’ venting steam through ornate chimneys, seen from a aerial top‑down sweep. The setting is void‑scarred deserts of black glass, colored with onyx, charcoal, cold pale moonlight; subtle glints on wet obsidian shards, spectral mist pooling at ground level. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/mourning-vault.png,Open Portal Enhanced,common_structure_frame,"Animated version of Mourning Vault, subtle magical effects, 3-second loop",videos/structure/mourning-vault.mp4
Bone Keep,STRUCTURE,Obsidian Magic,OBSIDIAN,4,2,art/OBSIDIAN/STRUCTURE/bone-keep.png,frames/common_structure_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana structure ‘Bone Keep’ casting long shadows as its core awakens, seen from a ground‑level tracking shot. The setting is ruined keeps beneath a fractured moon, colored with onyx, charcoal, cold pale moonlight; long braided shadows across stone, subtle glints on wet obsidian shards. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/bone-keep.png,Open Portal Enhanced,common_structure_frame,"Animated version of Bone Keep, subtle magical effects, 3-second loop",videos/structure/bone-keep.mp4
Mourning Obelisk,STRUCTURE,Obsidian Magic,OBSIDIAN,3,1,art/OBSIDIAN/STRUCTURE/mourning-obelisk.png,frames/common_structure_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana structure ‘Mourning Obelisk’ casting long shadows as its core awakens, seen from a wide cinematic landscape. The setting is ruined keeps beneath a fractured moon, colored with onyx, charcoal, cold pale moonlight; knife‑edge rimlight from a cold moon, motes drifting like ashes of memory. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/mourning-obelisk.png,Open Portal Enhanced,common_structure_frame,"Animated version of Mourning Obelisk, subtle magical effects, 3-second loop",videos/structure/mourning-obelisk.mp4
Ruin Mausoleum,STRUCTURE,Obsidian Magic,OBSIDIAN,3,1,art/OBSIDIAN/STRUCTURE/ruin-mausoleum.png,frames/common_structure_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana structure ‘Ruin Mausoleum’ casting long shadows as its core awakens, seen from a wide cinematic landscape. The setting is ruined keeps beneath a fractured moon, colored with onyx, charcoal, cold pale moonlight; subtle glints on wet obsidian shards, motes drifting like ashes of memory. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/ruin-mausoleum.png,Open Portal Enhanced,common_structure_frame,"Animated version of Ruin Mausoleum, subtle magical effects, 3-second loop",videos/structure/ruin-mausoleum.mp4
Grave Gate,STRUCTURE,Obsidian Magic,OBSIDIAN,6,2,art/OBSIDIAN/STRUCTURE/grave-gate.png,frames/rare_structure_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana structure ‘Grave Gate’ launching signal flares that arc across the sky, seen from a over‑the‑shoulder perspective. The setting is wind‑carved canyons full of whispering ash, colored with onyx, charcoal, cold pale moonlight; knife‑edge rimlight from a cold moon, subtle glints on wet obsidian shards. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/grave-gate.png,Open Portal Enhanced,common_structure_frame,"Animated version of Grave Gate, subtle magical effects, 3-second loop",videos/structure/grave-gate.mp4
Shard Garrison,STRUCTURE,Obsidian Magic,OBSIDIAN,5,2,art/OBSIDIAN/STRUCTURE/shard-garrison.png,frames/common_structure_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana structure ‘Shard Garrison’ unfurling protective plates like petals, seen from a ground‑level tracking shot. The setting is void‑scarred deserts of black glass, colored with onyx, charcoal, cold pale moonlight; subtle glints on wet obsidian shards, spectral mist pooling at ground level. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/shard-garrison.png,Open Portal Enhanced,common_structure_frame,"Animated version of Shard Garrison, subtle magical effects, 3-second loop",videos/structure/shard-garrison.mp4
Bone Hall,STRUCTURE,Obsidian Magic,OBSIDIAN,2,1,art/OBSIDIAN/STRUCTURE/bone-hall.png,frames/common_structure_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana structure ‘Bone Hall’ venting steam through ornate chimneys, seen from a aerial top‑down sweep. The setting is gothic necropolis with broken arches, colored with onyx, charcoal, cold pale moonlight; motes drifting like ashes of memory, knife‑edge rimlight from a cold moon. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/bone-hall.png,Open Portal Enhanced,rare_structure_frame,"Animated version of Bone Hall, subtle magical effects, 3-second loop",videos/structure/bone-hall.mp4
Shard Pylon,STRUCTURE,Obsidian Magic,OBSIDIAN,5,2,art/OBSIDIAN/STRUCTURE/shard-pylon.png,frames/common_structure_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana structure ‘Shard Pylon’ opening a portal ring with concentric ripples of air, seen from a ground‑level tracking shot. The setting is shadowed wetlands with dead trees and fog, colored with onyx, charcoal, cold pale moonlight; long braided shadows across stone, subtle glints on wet obsidian shards. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/shard-pylon.png,Open Portal Enhanced,common_structure_frame,"Animated version of Shard Pylon, subtle magical effects, 3-second loop",videos/structure/shard-pylon.mp4
Void Keep,STRUCTURE,Obsidian Magic,OBSIDIAN,5,2,art/OBSIDIAN/STRUCTURE/void-keep.png,frames/common_structure_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana structure ‘Void Keep’ venting steam through ornate chimneys, seen from a intimate close‑up with shallow depth of field. The setting is void‑scarred deserts of black glass, colored with onyx, charcoal, cold pale moonlight; subtle glints on wet obsidian shards, knife‑edge rimlight from a cold moon. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/void-keep.png,Open Portal Enhanced,common_structure_frame,"Animated version of Void Keep, subtle magical effects, 3-second loop",videos/structure/void-keep.mp4
Bone Shrine,STRUCTURE,Obsidian Magic,OBSIDIAN,6,2,art/OBSIDIAN/STRUCTURE/bone-shrine.png,frames/rare_structure_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana structure ‘Bone Shrine’ casting long shadows as its core awakens, seen from a ground‑level tracking shot. The setting is shadowed wetlands with dead trees and fog, colored with onyx, charcoal, cold pale moonlight; subtle glints on wet obsidian shards, knife‑edge rimlight from a cold moon. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/bone-shrine.png,Open Portal Enhanced,common_structure_frame,"Animated version of Bone Shrine, subtle magical effects, 3-second loop",videos/structure/bone-shrine.mp4
Void Hall,STRUCTURE,Obsidian Magic,OBSIDIAN,5,2,art/OBSIDIAN/STRUCTURE/void-hall.png,frames/common_structure_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana structure ‘Void Hall’ channeling energy into surrounding pylons, seen from a wide cinematic landscape. The setting is cathedral catacombs lit by bone‑white candles, colored with onyx, charcoal, cold pale moonlight; motes drifting like ashes of memory, subtle glints on wet obsidian shards. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/void-hall.png,Open Portal Enhanced,common_structure_frame,"Animated version of Void Hall, subtle magical effects, 3-second loop",videos/structure/void-hall.mp4
Mourning Pylon,STRUCTURE,Obsidian Magic,OBSIDIAN,2,1,art/OBSIDIAN/STRUCTURE/mourning-pylon.png,frames/common_structure_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana structure ‘Mourning Pylon’ casting long shadows as its core awakens, seen from a intimate close‑up with shallow depth of field. The setting is wind‑carved canyons full of whispering ash, colored with onyx, charcoal, cold pale moonlight; long braided shadows across stone, spectral mist pooling at ground level. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/mourning-pylon.png,Open Portal Enhanced,rare_structure_frame,"Animated version of Mourning Pylon, subtle magical effects, 3-second loop",videos/structure/mourning-pylon.mp4
Mourning Keep,STRUCTURE,Obsidian Magic,OBSIDIAN,4,2,art/OBSIDIAN/STRUCTURE/mourning-keep.png,frames/common_structure_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana structure ‘Mourning Keep’ channeling energy into surrounding pylons, seen from a dynamic three‑quarter view. The setting is wind‑carved canyons full of whispering ash, colored with onyx, charcoal, cold pale moonlight; long braided shadows across stone, spectral mist pooling at ground level. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/mourning-keep.png,Open Portal Enhanced,common_structure_frame,"Animated version of Mourning Keep, subtle magical effects, 3-second loop",videos/structure/mourning-keep.mp4
Coffin Obelisk,STRUCTURE,Obsidian Magic,OBSIDIAN,3,1,art/OBSIDIAN/STRUCTURE/coffin-obelisk.png,frames/common_structure_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana structure ‘Coffin Obelisk’ unfurling protective plates like petals, seen from a dynamic three‑quarter view. The setting is ruined keeps beneath a fractured moon, colored with onyx, charcoal, cold pale moonlight; motes drifting like ashes of memory, spectral mist pooling at ground level. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/coffin-obelisk.png,Open Portal Enhanced,common_structure_frame,"Animated version of Coffin Obelisk, subtle magical effects, 3-second loop",videos/structure/coffin-obelisk.mp4
Void Citadel,STRUCTURE,Obsidian Magic,OBSIDIAN,2,1,art/OBSIDIAN/STRUCTURE/void-citadel.png,frames/common_structure_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana structure ‘Void Citadel’ unfurling protective plates like petals, seen from a profile portrait with dramatic backlight. The setting is wind‑carved canyons full of whispering ash, colored with onyx, charcoal, cold pale moonlight; subtle glints on wet obsidian shards, knife‑edge rimlight from a cold moon. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/void-citadel.png,Open Portal Enhanced,rare_structure_frame,"Animated version of Void Citadel, subtle magical effects, 3-second loop",videos/structure/void-citadel.mp4
Bone Mausoleum,STRUCTURE,Obsidian Magic,OBSIDIAN,3,1,art/OBSIDIAN/STRUCTURE/bone-mausoleum.png,frames/common_structure_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana structure ‘Bone Mausoleum’ ring gears turning as dust falls in sunbeams, seen from a ground‑level tracking shot. The setting is ruined keeps beneath a fractured moon, colored with onyx, charcoal, cold pale moonlight; motes drifting like ashes of memory, long braided shadows across stone. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/bone-mausoleum.png,Open Portal Enhanced,common_structure_frame,"Animated version of Bone Mausoleum, subtle magical effects, 3-second loop",videos/structure/bone-mausoleum.mp4
Shard Keep,STRUCTURE,Obsidian Magic,OBSIDIAN,2,1,art/OBSIDIAN/STRUCTURE/shard-keep.png,frames/common_structure_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana structure ‘Shard Keep’ opening a portal ring with concentric ripples of air, seen from a Dutch tilt mid‑action. The setting is cathedral catacombs lit by bone‑white candles, colored with onyx, charcoal, cold pale moonlight; motes drifting like ashes of memory, subtle glints on wet obsidian shards. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/shard-keep.png,Open Portal Enhanced,rare_structure_frame,"Animated version of Shard Keep, subtle magical effects, 3-second loop",videos/structure/shard-keep.mp4
Mourning Garrison,STRUCTURE,Obsidian Magic,OBSIDIAN,6,2,art/OBSIDIAN/STRUCTURE/mourning-garrison.png,frames/rare_structure_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana structure ‘Mourning Garrison’ channeling energy into surrounding pylons, seen from a dynamic three‑quarter view. The setting is gothic necropolis with broken arches, colored with onyx, charcoal, cold pale moonlight; spectral mist pooling at ground level, subtle glints on wet obsidian shards. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/mourning-garrison.png,Open Portal Enhanced,common_structure_frame,"Animated version of Mourning Garrison, subtle magical effects, 3-second loop",videos/structure/mourning-garrison.mp4
Shard Obelisk,STRUCTURE,Obsidian Magic,OBSIDIAN,4,2,art/OBSIDIAN/STRUCTURE/shard-obelisk.png,frames/common_structure_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana structure ‘Shard Obelisk’ channeling energy into surrounding pylons, seen from a low‑angle hero shot. The setting is gothic necropolis with broken arches, colored with onyx, charcoal, cold pale moonlight; subtle glints on wet obsidian shards, spectral mist pooling at ground level. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/shard-obelisk.png,Open Portal Enhanced,common_structure_frame,"Animated version of Shard Obelisk, subtle magical effects, 3-second loop",videos/structure/shard-obelisk.mp4
